;0;0;0;0;0
473;56.5;58.57;58.15;56.32;57.37
474;56.12;58.44;58.13;56.14;57.28
475;55.99;58.41;58.0;56.09;57.22
476;55.93;58.4;57.88;56.0;57.12
477;55.89;58.34;57.67;55.97;57.07
478;55.86;58.29;57.49;55.95;56.99
479;55.8;58.22;57.44;55.93;56.79
480;55.72;58.17;57.35;55.87;56.78
481;55.71;58.06;57.3;55.86;56.73
482;55.63;58.01;57.25;55.77;56.59
483;55.24;57.77;57.22;55.68;56.52
484;55.06;57.6;57.21;55.65;56.4
485;55.0;57.55;57.16;55.58;56.32
486;54.96;57.4;57.01;55.48;56.25
487;54.79;57.39;56.98;55.47;56.19
488;54.77;57.32;56.91;55.44;56.15
489;54.71;57.09;56.89;55.38;56.12
490;54.68;57.06;56.84;55.34;56.11
491;54.64;56.91;56.74;55.19;56.07
492;54.51;56.88;56.68;55.19;55.78
493;54.28;56.76;56.68;55.13;55.77
494;54.14;56.7;56.55;55.0;55.77
495;54.14;56.67;56.29;54.89;55.75
496;54.13;56.66;56.24;54.64;55.75
497;53.94;56.63;55.83;54.64;55.71
498;53.93;56.61;55.79;54.51;55.61
499;53.82;56.54;55.58;54.49;55.59
