;0;0;0;0;0
361;70.0;73.28;71.65;67.69;71.28
362;69.83;73.22;71.47;67.53;71.1
363;69.62;73.12;71.23;67.34;70.88
364;69.62;73.07;71.23;67.34;70.88
365;69.62;73.01;71.22;67.33;70.87
366;69.46;72.98;71.01;67.18;70.67
367;69.32;72.71;70.99;67.11;70.49
368;69.19;72.64;70.85;67.03;70.4
369;69.04;72.59;70.68;66.86;70.28
370;68.97;72.58;70.62;66.81;70.21
371;68.95;72.56;70.59;66.78;70.19
372;68.91;72.43;70.56;66.73;70.14
373;68.91;72.39;70.56;66.72;70.13
374;68.83;72.31;70.47;66.65;70.05
375;68.76;72.27;70.38;66.55;69.95
376;68.72;71.83;70.35;66.48;69.85
377;68.66;71.78;70.34;66.44;69.81
378;68.6;71.71;70.32;66.42;69.77
379;68.57;71.47;70.28;66.38;69.74
380;68.26;71.41;69.97;66.07;69.43
381;68.18;71.38;69.9;66.01;69.33
382;68.13;71.32;69.86;65.94;69.29
383;68.11;71.29;69.84;65.93;69.28
384;68.04;71.26;69.67;65.84;69.16
385;67.88;71.18;69.53;65.72;69.04
386;67.84;71.15;69.49;65.68;68.99
387;67.78;71.1;69.43;65.59;68.96
388;67.73;71.07;69.39;65.54;68.91
389;67.31;71.02;68.97;65.14;68.49
390;67.28;71.0;68.92;65.1;68.44
391;67.23;70.98;68.86;65.02;68.38
392;67.02;70.96;68.64;64.79;68.15
393;66.96;70.95;68.59;64.74;68.11
394;66.93;70.86;68.56;64.73;68.08
395;66.87;70.78;68.5;64.66;67.96
396;66.84;70.77;68.49;64.65;67.94
397;66.81;70.76;68.45;64.62;67.91
398;66.71;70.72;68.44;64.51;67.75
399;66.71;70.6;68.43;64.49;67.69
400;66.67;70.53;68.39;64.44;67.65
401;66.64;70.52;68.36;64.42;67.62
402;66.58;70.48;68.3;64.36;67.57
403;66.57;70.44;68.29;64.35;67.56
404;66.51;70.41;68.25;64.31;67.48
405;66.49;70.32;68.23;64.29;67.46
406;66.48;70.3;68.23;64.28;67.46
407;66.34;70.13;68.05;64.12;67.33
408;66.28;69.73;67.97;64.07;67.27
409;66.27;69.1;67.96;64.06;67.26
410;66.27;68.74;67.95;64.04;67.25
411;66.26;68.73;67.93;63.99;67.22
412;66.15;68.72;67.89;63.87;67.13
413;66.09;68.44;67.82;63.81;67.06
414;66.07;68.38;67.8;63.79;67.04
415;66.03;68.17;67.76;63.76;67.0
416;65.98;67.87;67.68;63.69;66.96
417;65.95;67.79;67.65;63.66;66.93
418;65.88;67.19;67.55;63.59;66.84
419;65.86;67.11;67.53;63.56;66.81
420;65.68;65.97;67.32;63.41;66.7
421;65.72;65.88;67.11;63.0;66.52
422;64.84;65.68;66.34;62.38;65.93
423;64.55;65.46;66.05;62.13;65.66
424;64.55;64.9;66.05;62.12;65.65
425;64.53;64.9;66.04;62.12;65.64
426;64.32;64.63;65.81;61.73;65.43
427;64.25;64.6;65.76;61.69;65.41
428;64.15;64.5;65.55;61.54;65.31
429;63.79;64.47;65.39;61.4;64.93
430;63.75;64.25;65.31;61.37;64.9
431;63.32;63.82;64.76;60.82;64.4
432;63.27;63.7;64.71;60.78;64.37
433;62.82;63.57;64.14;59.92;62.93
434;62.76;63.39;64.09;59.87;62.87
435;62.41;63.39;63.71;59.56;62.56
436;62.25;63.39;63.52;59.4;62.41
